timestamp,user,src_ip,city,lat,lon,action,auth_method,vpn_server,is_attack
2026-09-01 08:45:00,user_1016,198.51.100.223,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 08:45:06,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:12,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:12,user_1002,103.22.140.170,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 08:45:18,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:24,user_1033,103.22.140.6,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 08:45:24,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:30,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:36,user_1033,198.51.100.61,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 08:45:36,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:42,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:48,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:45:48,user_1067,198.51.100.119,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 08:45:54,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:46:00,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:46:00,user_1047,185.220.101.153,"London, UK",51.5074,-0.1278,FAILURE,MFA,VPN-03,0
2026-09-01 08:46:06,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:46:12,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:46:12,user_1025,198.51.100.116,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-03,0
2026-09-01 08:46:18,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:46:24,user_1010,103.22.140.23,"Mumbai, India",19.076,72.8777,FAILURE,MFA,VPN-02,0
2026-09-01 08:46:24,user_1099,198.51.100.77,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,1
2026-09-01 08:46:36,user_1008,103.21.124.33,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 08:46:48,user_1052,103.22.140.25,"Mumbai, India",19.076,72.8777,FAILURE,MFA,VPN-01,0
2026-09-01 08:47:00,user_1042,103.22.140.143,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 08:47:12,user_1037,103.22.140.205,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 08:47:24,user_1031,185.220.101.30,"London, UK",51.5074,-0.1278,FAILURE,MFA,VPN-02,0
2026-09-01 08:47:36,user_1053,103.22.140.44,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 08:47:48,user_1029,103.21.124.106,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 08:48:00,user_1045,103.22.140.141,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 08:48:12,user_1036,103.22.140.245,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 08:48:24,user_1040,198.51.100.56,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 08:48:36,user_1039,185.220.101.49,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 08:48:48,user_1074,103.21.124.224,"Delhi, India",28.6139,77.209,FAILURE,Password,VPN-03,0
2026-09-01 08:49:00,user_1002,198.51.100.21,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 08:49:12,user_1049,103.22.140.31,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 08:49:24,user_1039,198.51.100.19,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-01,0
2026-09-01 08:49:36,user_1054,103.21.124.46,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 08:49:48,user_1057,103.22.140.56,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 08:50:00,user_1039,103.22.140.238,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 08:50:12,user_1076,103.21.124.122,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 08:50:24,user_1069,185.220.101.128,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 08:50:36,user_1064,103.21.124.48,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 08:50:48,user_1003,103.21.124.141,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 08:51:00,user_1073,103.21.124.127,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-03,0
2026-09-01 08:51:12,user_1017,198.51.100.71,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 08:51:24,user_1043,185.220.101.219,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 08:51:36,user_1012,103.22.140.190,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 08:51:48,user_1040,185.220.101.59,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 08:52:00,user_1025,103.21.124.182,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 08:52:12,user_1062,103.21.124.250,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 08:52:24,user_1035,198.51.100.224,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 08:52:36,user_1045,185.220.101.241,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 08:52:48,user_1016,198.51.100.131,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 08:53:00,user_1008,103.22.140.102,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 08:53:12,user_1046,198.51.100.128,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 08:53:24,user_1062,185.220.101.183,"London, UK",51.5074,-0.1278,FAILURE,MFA,VPN-03,0
2026-09-01 08:53:36,user_1027,185.220.101.209,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 08:53:48,user_1059,103.22.140.241,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 08:54:00,user_1049,185.220.101.75,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 08:54:12,user_1066,185.220.101.4,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 08:54:24,user_1044,185.220.101.151,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 08:54:36,user_1072,198.51.100.180,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 08:54:48,user_1003,185.220.101.140,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 08:55:00,user_1069,185.220.101.245,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 08:55:12,user_1055,103.22.140.50,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 08:55:24,user_1004,198.51.100.139,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 08:55:36,user_1033,103.22.140.168,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 08:55:48,user_1066,103.22.140.146,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 08:56:00,user_1049,103.22.140.129,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 08:56:12,user_1075,198.51.100.155,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 08:56:24,user_1022,198.51.100.5,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 08:56:36,user_1002,198.51.100.78,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-01,0
2026-09-01 08:56:48,user_1022,103.22.140.133,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 08:57:00,user_1002,198.51.100.94,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 08:57:12,user_1021,185.220.101.82,"London, UK",51.5074,-0.1278,FAILURE,MFA,VPN-03,0
2026-09-01 08:57:24,user_1072,198.51.100.210,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-01,0
2026-09-01 08:57:36,user_1024,103.22.140.194,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-03,0
2026-09-01 08:57:48,user_1066,103.21.124.28,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 08:58:00,user_1022,185.220.101.83,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 08:58:12,user_1001,103.22.140.49,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 08:58:24,user_1011,103.22.140.33,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 08:58:36,user_1060,198.51.100.136,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-02,0
2026-09-01 08:58:48,user_1022,103.21.124.151,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 08:59:00,user_1001,103.21.124.59,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 08:59:12,user_1053,185.220.101.224,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 08:59:24,user_1072,198.51.100.59,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 08:59:36,user_1029,198.51.100.128,"New York, USA",40.7128,-74.006,FAILURE,MFA,VPN-01,0
2026-09-01 08:59:48,user_1042,103.21.124.152,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-03,0
2026-09-01 09:00:00,user_1024,103.21.124.235,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:00:12,user_1063,185.220.101.31,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:00:24,user_1021,103.22.140.48,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:00:36,user_1063,103.22.140.112,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:00:48,user_1000,198.51.100.131,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:01:00,user_1045,103.22.140.156,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:01:12,user_1078,103.21.124.232,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:01:24,user_1013,103.22.140.85,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:01:36,user_1053,198.51.100.124,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:01:48,user_1000,103.22.140.131,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:02:00,user_1013,198.51.100.191,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:02:12,user_1046,103.21.124.241,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 09:02:24,user_1028,103.21.124.204,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:02:36,user_1005,103.22.140.82,"Mumbai, India",19.076,72.8777,FAILURE,MFA,VPN-03,0
2026-09-01 09:02:48,user_1056,185.220.101.91,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 09:03:00,user_1041,185.220.101.181,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:03:12,user_1023,185.220.101.163,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-01,0
2026-09-01 09:03:24,user_1067,198.51.100.236,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 09:03:36,user_1047,185.220.101.167,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:03:48,user_1032,103.21.124.236,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:04:00,user_1028,198.51.100.36,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:04:12,user_1067,185.220.101.57,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:04:24,user_1061,198.51.100.160,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:04:36,user_1024,103.22.140.120,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-03,0
2026-09-01 09:04:48,user_1004,185.220.101.99,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:05:00,user_1036,198.51.100.139,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:05:12,user_1052,185.220.101.205,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:05:24,user_1048,198.51.100.102,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:05:36,user_1050,198.51.100.16,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:05:48,user_1034,198.51.100.110,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:06:00,user_1078,198.51.100.49,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:06:12,user_1058,103.21.124.196,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 09:06:24,user_1051,103.21.124.91,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:06:36,user_1076,198.51.100.139,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:06:48,user_1047,103.22.140.112,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:07:00,user_1014,185.220.101.247,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:07:12,user_1028,198.51.100.72,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:07:24,user_1053,103.22.140.205,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:07:36,user_1033,103.22.140.44,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 09:07:48,user_1007,185.220.101.13,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 09:08:00,user_1030,198.51.100.171,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 09:08:12,user_1034,185.220.101.88,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:08:24,user_1032,185.220.101.88,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:08:36,user_1020,103.22.140.168,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:08:48,user_1009,103.21.124.5,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:09:00,user_1043,103.22.140.17,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:09:12,user_1056,103.21.124.224,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 09:09:24,user_1063,198.51.100.242,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:09:36,user_1016,103.22.140.168,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:09:48,user_1047,103.21.124.129,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:10:00,user_1025,185.220.101.157,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:10:12,user_1078,103.22.140.59,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-03,0
2026-09-01 09:10:24,user_1018,185.220.101.52,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:10:36,user_1062,198.51.100.184,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:10:48,user_1075,103.21.124.39,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:11:00,user_1058,103.21.124.6,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:11:12,user_1061,185.220.101.68,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,0
2026-09-01 09:11:24,user_1041,185.220.101.78,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:11:36,user_1061,198.51.100.31,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-03,0
2026-09-01 09:11:48,user_1015,198.51.100.81,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,0
2026-09-01 09:12:00,user_1078,198.51.100.75,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:12:12,user_1067,103.21.124.51,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-03,0
2026-09-01 09:12:24,user_1078,103.21.124.28,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 09:12:36,user_1011,185.220.101.46,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:12:48,user_1075,103.22.140.137,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 09:13:00,user_1051,185.220.101.105,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:13:12,user_1045,103.22.140.19,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 09:13:24,user_1045,103.22.140.183,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:13:36,user_1055,103.22.140.51,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:13:48,user_1069,103.22.140.201,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:14:00,user_1028,103.21.124.139,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:14:12,user_1007,198.51.100.56,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:14:24,user_1041,198.51.100.174,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 09:14:36,user_1074,198.51.100.83,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-03,0
2026-09-01 09:14:48,user_1074,103.22.140.98,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:15:00,user_1035,103.21.124.125,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:15:12,user_1066,185.220.101.56,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:15:24,user_1043,185.220.101.74,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:15:36,user_1006,198.51.100.240,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:15:48,user_1010,185.220.101.156,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:16:00,user_1069,103.22.140.2,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:16:12,user_1046,103.22.140.160,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:16:24,user_1008,185.220.101.70,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:16:36,user_1063,185.220.101.59,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:16:48,user_1071,103.22.140.178,"Mumbai, India",19.076,72.8777,FAILURE,MFA,VPN-03,0
2026-09-01 09:17:00,user_1074,198.51.100.127,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 09:17:12,user_1011,185.220.101.35,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:17:24,user_1067,103.21.124.131,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 09:17:36,user_1003,103.22.140.190,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-01,0
2026-09-01 09:17:48,user_1048,103.21.124.110,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:18:00,user_1021,103.22.140.101,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 09:18:12,user_1052,198.51.100.72,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-03,0
2026-09-01 09:18:24,user_1057,103.21.124.245,"Delhi, India",28.6139,77.209,FAILURE,MFA,VPN-02,0
2026-09-01 09:18:36,user_1077,103.21.124.30,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:18:48,user_1021,185.220.101.76,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:19:00,user_1080,198.51.100.217,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-01,0
2026-09-01 09:19:12,user_1055,185.220.101.170,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:19:24,user_1055,185.220.101.165,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:19:36,user_1054,198.51.100.183,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 09:19:48,user_1077,198.51.100.167,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:20:00,user_1042,198.51.100.198,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:20:12,user_1012,198.51.100.27,"New York, USA",40.7128,-74.006,FAILURE,MFA,VPN-03,0
2026-09-01 09:20:24,user_1030,103.22.140.243,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:20:36,user_1013,185.220.101.161,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:20:48,user_1030,185.220.101.44,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 09:21:00,user_1049,198.51.100.41,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:21:12,user_1071,103.22.140.26,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:21:24,user_1004,198.51.100.157,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:21:36,user_1023,103.21.124.38,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:21:48,user_1011,198.51.100.140,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:22:00,user_1041,185.220.101.113,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:22:12,user_1040,198.51.100.116,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,0
2026-09-01 09:22:24,user_1019,103.22.140.206,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:22:36,user_1030,103.21.124.169,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:22:48,user_1069,198.51.100.100,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:23:00,user_1078,198.51.100.178,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:23:12,user_1057,103.21.124.78,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:23:24,user_1019,198.51.100.197,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:23:36,user_1011,103.22.140.221,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:23:48,user_1058,198.51.100.19,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-03,0
2026-09-01 09:24:00,user_1035,198.51.100.173,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:24:12,user_1075,103.22.140.213,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:24:24,user_1051,198.51.100.63,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:24:36,user_1074,103.21.124.7,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 09:24:48,user_1018,185.220.101.63,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:25:00,user_1034,103.22.140.152,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:25:12,user_1032,103.22.140.67,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:25:24,user_1033,185.220.101.56,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:25:36,user_1040,103.21.124.206,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:25:48,user_1026,103.21.124.249,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:26:00,user_1004,103.22.140.155,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:26:12,user_1052,198.51.100.166,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-01,0
2026-09-01 09:26:24,user_1055,103.21.124.196,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-03,0
2026-09-01 09:26:36,user_1080,198.51.100.69,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:26:48,user_1076,198.51.100.121,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:27:00,user_1071,103.21.124.114,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:27:12,user_1031,198.51.100.139,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 09:27:24,user_1067,185.220.101.248,"London, UK",51.5074,-0.1278,FAILURE,MFA,VPN-03,0
